NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ANC26LA017,Accident,202594,2026-03-03,Waialua,HI,USA,NA,N1532V,18-572,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,21.579559,-158.19681,PIPER,PA-18,Airplane,HDH,KAWAIHAPAI AIRFIELD,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,3/3/2026,3-3-2026
WPR26FA141,Accident,202704,2026-03-27,Haena,HI,USA,NA,N715KV,490487D,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,5,0,NA,NA,Accident,22.177089,-159.654,HUGHES,369D,Helicopter,NA,NA,False,1,NA,False,Business,135,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),Airborne Aviation Inc.,Enroute,Ongoing,False,Approved by Office Director,NA,NA,3/27/2026,27-3-2026
ANC26LA044,Accident,203045,2026-05-25,Makanalua,HI,USA,NA,N83PF,412A,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,21.207334,-156.98101,SLING AIRCRAFT (PTY) LTD,SLING LSA,Airplane,LUP,Kalaupapa,False,1,NA,False,Personal,091,Substantial,Visual (VMC),Pacific Flight Academy LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/25/2026,25-5-2026
ANC25LA050,Accident,200316,2025-06-11,Honolulu,HI,USA,NA,N221LM; N221LM,SH3722; SH3722,False,Aviation,Aviation,Approved by Office Director,2025-09-05,NA,None,0,0,0,0,0,The pilots’ failure to extend the landing gear prior to landing. Contributing to the accident was the pilots’ failure to complete the Before Landing checklist.,Aircraft - Aircraft systems - Landing gear system - Not used/operated; Personnel issues - Action/decision - Action - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,21.308333,-157.92283,SHORT BROS; SHORT BROS,SD3-60; SD3-60,Airplane; Airplane,HNL,Daniel K Inouye International Airport,False,2,Turbo prop; Turbo prop,False,Positioning,135; 135,Substantial; Substantial,Visual (VMC); Visual (VMC),Trans Executive Airlines of Hawaii Inc; Trans Executive Airlines of Hawaii Inc,Landing,Completed,False,Approved by Office Director,NA,NA,6/11/2025,11-6-2025
ANC25LA063,Accident,200461,2025-07-03,Kona,HI,USA,NA,N3261S,18255761,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,19.771167,-156.034,CESSNA,182G,Airplane,NA,NA,False,1,NA,False,Positioning,091,Substantial,NA,BIG ISLAND GRAVITY LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,7/3/2025,3-7-2025
ANC25LA005,Accident,195377,2024-10-25,Lanai City,HI,USA,NA,N10495,15074888,False,Aviation,Aviation,Approved by Office Director,2025-08-20,NA,None,0,0,0,0,0,A partial loss of engine power due to the formation of carburetor ice as a result of the pilot’s improper use of carburetor heat.,Aircraft - Aircraft systems - Ice/rain protection system - Not used/operated; Personnel issues - Action/decision - Action - Pilot,Accident,20.8225,-156.93483,CESSNA,150,Airplane,LNY,Lanai,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Enroute,Completed,False,Approved by Office Director,NA,NA,10/25/2024,25-10-2024
ANC25FA010,Accident,199437,2024-12-18,Honolulu,HI,USA,NA,N689KA,208B2308,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,21.329519,-157.91751,CESSNA,208B,Airplane,HNL,DANIEL K INOUYE INTL,False,1,NA,False,Instructional,091,Destroyed,Visual (VMC),"Kamaka Air, LLC",Post-Impact; InitialClimb; UncontrolledDescent,Ongoing,False,Approved by Office Director,NA,NA,12/18/2024,18-12-2024
ANC25LA011,Accident,199457,2024-12-21,Honolulu,HI,USA,NA,N438CA,LJ-1541,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,21.32,-157.91,RAYTHEON AIRCRAFT COMPANY,C90A,Airplane,HNL,NA,False,2,NA,False,Other work use,135,Substantial,Visual (VMC),GUARDIAN FLIGHT LLC,Standing,Ongoing,False,Approved by Office Director,NA,NA,12/21/2024,21-12-2024
ANC25LA013,Accident,199472,2024-12-23,Waimea,HI,USA,NA,N7143E,52143,False,Aviation,Aviation,Approved by Office Director,2025-09-30,NA,None,0,0,0,0,0,"The pilot’s inadequate monitoring of the fuel status while en route, which resulted in a total loss of engine power due to fuel starvation.",Environmental issues - Physical environment - Terrain - Contributed to outcome; Personnel issues - Psychological - Attention/monitoring - Pilot; Aircraft - Fluids/misc hardware - Fluids - Fluid level; Aircraft - Fluids/misc hardware - Fluids - Fluid management; Personnel issues - Action/decision - Info processing/decision - Pilot; Environmental issues - Physical environment - Object/animal/substance - Contributed to outcome; Personnel issues - Task performance - Workload management - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot,Accident,19.988556,-155.67623,CESSNA,182B,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Completed,False,Approved by Office Director,NA,NA,12/23/2024,23-12-2024
ANC25LA020,Accident,199751,2025-02-20,Kapolei,HI,USA,NA,N19867,17260818,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,21.3103,-158.0713,CESSNA,172M,Airplane,JRF,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),PACIFIC FLIGHT ACADEMY LLC,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,2/20/2025,20-2-2025
