NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA105,Accident,202386,2026-02-01,Brimfield,OH,USA,NA,N5930V,13081,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,Minor,0,0,2,2,0,"The pilot’s failure to use carburetor heat during descent in cold temperatures, which resulted in a total loss of engine power at an altitude too low for recovery.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft power plant - Engine fuel and control - Not used/operated,Accident,41.094167,-81.348333,PIPER,J3C,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Maneuvering; Landing,Completed,False,Approved by Office Director,NA,NA,2/1/2026,1-2-2026
ERA26LA148,Accident,202648,2026-03-13,North Canton,OH,USA,NA,N9612B,208B0136,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,None,0,0,0,0,0,"The flight instructor’s decision to conduct a training flight in strong, gusting crosswinds, which resulted in the airplane’s right wing impacting the ground during taxi.",Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot; Environmental issues - Conditions/weather/phenomena - Wind - Decision related to condition,Accident,40.920062,-81.435711,CESSNA,208,Airplane,CAK,AKRON-CANTON RGNL,False,1,Turbo prop,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),Castle Aviation,Taxi,Completed,False,Approved by Office Director,NA,NA,3/13/2026,13-3-2026
ERA26FA178,Accident,202840,2026-04-17,Ironton,OH,USA,NA,N205MK,24-3029,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,38.572461,-82.808467,MOONEY,M20J,Airplane,DWU,Ashland Regional Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing; InitialClimb; Landing; Post-Impact; Post-Impact; InitialClimb; Landing; InitialClimb; EmergencyDescent,Ongoing,False,Approved by Office Director,NA,NA,4/17/2026,17-4-2026
ERA26LA197,Accident,202927,2026-05-04,Lancaster,OH,USA,NA,N9069X,18253469,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,39.702737,-82.543539,CESSNA,182,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Landing; Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/4/2026,4-5-2026
ERA26FA208,Accident,202996,2026-05-14,Akron,OH,USA,NA,N7188W,28-999,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,0,0,2,0,NA,NA,Accident,41.018351,-81.507555,PIPER,PA-28-180,Airplane,AKR,AKRON FULTON INTL,False,1,NA,False,Instructional,091,Destroyed,Visual (VMC),ECHOAVIATION HOLDINGS LLC,Approach,Ongoing,False,Approved by Office Director,NA,NA,5/14/2026,14-5-2026
ERA26LA224,Accident,203091,2026-05-29,Dresden,OH,USA,NA,N181RF,75-5553,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,2,0,2,0,NA,NA,Accident,40.154232,-81.99977,BOEING,E75,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Enroute; Landing,Ongoing,False,Approved by Office Director,NA,NA,5/29/2026,29-5-2026
CEN26FA222,Accident,203164,2026-06-11,Wheelers Mill,OH,USA,NA,N858SD,1633,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,38.832331,-82.84233,CIRRUS DESIGN CORP,SR20,Airplane,PMH,GREATER PORTSMOUTH RGNL,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/11/2026,11-6-2026
ERA26LA237,Accident,203165,2026-06-08,Youngstown,OH,USA,NA,N398S,ESP 212-12,False,Aviation,Aviation,Approved by Office Director,2026-08-11,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during takeoff roll, which resulted in a runway excursion and collision with an approach lighting system.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,40.961795,-80.677326,SINCLAIR PETE,LANCAIR ES,Airplane,4G4,Youngstown Elser Metro Airport,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,6/8/2026,8-6-2026
WPR26FA224,Accident,203204,2026-06-20,Middlefield,OH,USA,NA,N6403P,24-1513,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,3,0,NA,NA,Accident,41.447386,-81.034874,PIPER,PA-24-250,Airplane,7G8,GEAUGA COUNTY,False,1,NA,False,Personal,091,Substantial,NA,DIEMAND LARRY L,Unknown,Ongoing,False,Approved by Office Director,NA,NA,6/20/2026,20-6-2026
ERA26LA279,Accident,203446,2026-07-23,Middlefield,OH,USA,NA,N3661Q,MA-251,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,41.449615,-81.063038,BEECH,A23-24,Airplane,7G8,GEAUGA COUNTY,False,1,NA,False,Instructional,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/23/2026,23-7-2026
ERA26LA280,Accident,203461,2026-07-24,Hamilton,OH,USA,NA,N119Y,3220,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,39.363854,-84.52306,WACO,ASO,Airplane,HAO,BUTLER COUNTY RGNL/HOGAN FLD,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/24/2026,24-7-2026
ERA25LA219,Accident,200271,2025-06-05,Medina,OH,USA,NA,N75FW,C75-11088,False,Aviation,Aviation,Approved by Office Director,2025-11-14,NA,None,0,0,0,0,0,"The pilot’s failure to maintain control of the airplane during takeoff, which resulted in a runway excursion.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,41.131642,-81.766382,FRED L WELLMAN,CH 750 CRUZER,Airplane,1G5,MEDINA MUNI,True,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,6/5/2025,5-6-2025
ERA25LA223,Accident,200286,2025-06-07,Hebron,OH,USA,NA,N6804B,22-4099,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,"The airplane owner and pilot’s intentional allowance of unapproved maintenance and maintenance personnel’s failure to adequately maintain or service the brake system, which resulted in a total loss of brake pressure.",Aircraft - Aircraft systems - Landing gear system - Failure; Personnel issues - Task performance - Maintenance - Unknown/Not determined; Personnel issues - Task performance - Maintenance - Maintenance personnel; Personnel issues - Task performance - Maintenance - Pilot; Personnel issues - Task performance - Maintenance - Maintenance personnel,Accident,39.957964,-82.540863,PIPER,PA22,Airplane,9OA5,BUCKEYE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,6/7/2025,7-6-2025
ERA25LA243,Accident,200394,2025-06-26,Mount Gilead,OH,USA,NA,N3619J,T18803565T,False,Aviation,Aviation,Approved by Office Director,2025-12-04,NA,None,0,0,0,0,0,"The pilot’s failure to maintain adequate airspeed while in a turn during initial climb and the exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall at a low altitude.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,40.522638,-82.840911,CESSNA,T188C,Airplane,4I9,Morrow County Airport,False,1,Reciprocating,False,Aerial application,137,Substantial,Visual (VMC),On File,InitialClimb; InitialClimb; InitialClimb,Completed,False,Approved by Office Director,NA,NA,6/26/2025,26-6-2025
