NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN26FA093,Accident,202312,2026-01-18,Holly Springs,MS,USA,NA,N6711J,28-24408,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,0,0,2,0,NA,NA,Accident,34.799769,-89.518737,PIPER,PA-28-140,Airplane,M41,HOLLY SPRINGS-MARSHALL COUNTY,False,1,NA,False,Instructional,091,Destroyed,Visual (VMC),FIRECREST LLC,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,1/18/2026,18-1-2026
WPR26FA202,Accident,203085,2026-05-31,Columbus,MS,USA,NA,N1277P,1277 SFNM 912 LSA,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,33.490167,-88.286833,PIPISTREL D O O,SINUS 912,Glider,UBS,Columbus-Lowndes County Airport,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Unknown,Ongoing,False,Approved by Office Director,NA,NA,5/31/2026,31-5-2026
CEN26LA225,Accident,203175,2026-06-15,Zero,MS,USA,NA,N8143Y,30-1254,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,32.274132,-88.647976,PIPER,PA-30,Airplane,KMEI,Key Field,False,2,NA,False,Personal,091,Substantial,NA,TENNAVE LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,6/15/2026,15-6-2026
CEN25LA299,Accident,200676,2025-07-23,Grenada,MS,USA,NA,N35025,5535,False,Aviation,Aviation,Approved by Office Director,2026-01-09,NA,None,0,0,0,0,0,The flight instructor’s inadequate supervision of the flight and improper decision to continue with a takeoff after the airplane swerved off the runway. Contributing to the accident was the student pilot’s failure to maintain directional control of the tailwheel-equipped airplane.,Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Instructor/check pilot; Personnel issues - Psychological - Attention/monitoring - Instructor/check pilot; Environmental issues - Physical environment - Object/animal/substance - Contributed to outcome; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot,Accident,33.839833,-89.802417,PIPER,J5A,Airplane,GNF,Grenada Municipal Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,7/23/2025,23-7-2025
CEN25LA384,Accident,201026,2025-09-12,Gore Springs,MS,USA,NA,N911MC,21057773,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,1,1,0,NA,NA,Accident,33.813,-89.6138,CESSNA,210A,Airplane,N/A,N/A,False,1,NA,False,Personal,091,Substantial,Visual (VMC),KING DADDY AVIATION LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,9/12/2025,12-9-2025
CEN25LA387,Accident,201047,2025-09-18,Oxford,MS,USA,NA,N318JM,32R-8313021,False,Aviation,Aviation,Approved by Office Director,2026-01-09,NA,Serious,0,2,0,2,0,"The pilot’s exceedance of the airplane’s critical angle of attack during the initial takeoff climb, which resulted in an aerodynamic stall and impact with terrain.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,34.385339,-89.545096,PIPER,PA-32R-301,Airplane,UOX,UNIVERSITY-OXFORD,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,9/18/2025,18-9-2025
CEN25LA408,Accident,202581,2025-08-22,Picayune,MS,USA,NA,N17TL,51603,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,30.528231,-89.681587,BELL HELICOPTER TEXTRON CANADA,206L-3,Helicopter,MJD,Picayune Municipal,False,1,NA,False,Personal,091,Substantial,Visual (VMC),925DT LLC,EmergencyDescent,Ongoing,False,Approved by Office Director,NA,NA,8/22/2025,22-8-2025
CEN24LA366,Accident,195165,2024-09-20,Ackerman,MS,USA,NA,N73154,17267293,False,Aviation,Aviation,Approved by Office Director,2025-04-01,NA,None,0,0,0,0,0,"The excessive airplane speed during a no-flap landing, and the pilot’s failure to attain a proper touchdown point, which resulted in a runway overrun. Contributing to the accident was the interference of the instrument panel wiring with the flight control system.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft systems - Electrical power system - Damaged/degraded; Aircraft - Aircraft oper/perf/capability - Aircraft capability - Capability exceeded; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not specified,Accident,33.303458,-89.2284,CESSNA,172M,Airplane,9M4,ACKERMAN CHOCTAW COUNTY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),BISHOP SERVICES LLC,Enroute; Enroute; EmergencyDescent; Landing,Completed,False,Approved by Office Director,NA,NA,9/20/2024,20-9-2024
CEN25LA057,Accident,199410,2024-12-06,Meridian,MS,USA,NA,N5321Q,15073221,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,Serious,0,1,1,2,0,"The pilot’s inadequate preflight planning, which resulted in a total loss of engine power due to fuel exhaustion. Contributing to the accident was the flight instructor’s inadequate verification of his student’s preflight planning.",Aircraft - Fluids/misc hardware - Fluids - Fluid level; Personnel issues - Task performance - Planning/preparation - Pilot; Personnel issues - Task performance - Planning/preparation - Instructor/check pilot,Accident,32.301222,-88.755333,CESSNA,150L,Airplane,MEI,Key Field Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),On File,Approach; Approach; Approach,Completed,False,Approved by Office Director,NA,NA,12/6/2024,6-12-2024
CEN25LA070,Accident,199509,2025-01-03,Stringtown,MS,USA,NA,N438SW; N438SW,7574; 7574,False,Aviation,Aviation,Approved by Office Director,2025-02-21,NA,None,0,0,0,0,0,Bird strike.,Environmental issues - Physical environment - Object/animal/substance - Effect on equipment,Accident,33.571986,-90.982267,BOMBARDIER INC; BOMBARDIER INC,CL-600-2B19; CL-600-2B19,Airplane; Airplane,GLH,Greenville MId-Delta,False,2,Turbo fan; Turbo fan,False,NA,135; 135,Substantial; Substantial,Visual (VMC); Visual (VMC); Visual (VMC),CORPORATE FLIGHT MANAGEMENT INC; CORPORATE FLIGHT MANAGEMENT INC,Enroute,Completed,False,Approved by Office Director,NA,NA,1/3/2025,3-1-2025
