NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN26LA089,Accident,202285,2026-01-08,Bay City,MI,USA,NA,N7085P,24-2238,False,Aviation,Aviation,Approved by Office Director,2026-02-13,NA,None,0,0,0,0,0,The pilot's failure to ensure the landing gear was down and locked before landing.,Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft systems - Landing gear system - Unknown/Not determined,Accident,43.549184,-83.895181,PIPER,PA24,Airplane,3CM,James Clements Municipal Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/8/2026,8-1-2026
ANC26LA031,Accident,202881,2026-04-23,Lapeer,MI,USA,NA,N44690,28-7515006,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,43.07,-83.27,PIPER,PA-28-151,Airplane,D95,Dupont Lapeer Airport,False,1,NA,False,Instructional,091,Substantial,NA,H&M AIR LLC,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,4/23/2026,23-4-2026
CEN26LA200,Accident,203067,2026-05-27,Naubinway,MI,USA,NA,N3984F,36884,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,Minor,0,0,1,1,0,"The pilot’s improper engine power application during the landing flare, which resulted in a hard, bounced landing and nose over.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,46.12901,-85.46638,CESSNA,172,Airplane,MI69,HIAWATHA SPORTSMANS CLUB AIRPORT,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,5/27/2026,27-5-2026
CEN26LA213,Accident,203097,2026-01-22,Newberry,MI,USA,NA,N116D,18283203,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,46.3549,-85.5098,TEXTRON AVIATION INC,182T,Airplane,ERY,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,1/22/2026,22-1-2026
CEN26LA216,Accident,203107,2026-05-20,Northport,MI,USA,NA,N86289,18261923,False,Aviation,Aviation,Approved by Office Director,2026-08-11,NA,None,0,0,0,0,0,"The pilot's decision to resume taxiing on a turf runway that was unable to adequately support the airplane's weight, which resulted in the nose landing gear sinking into the soft ground and the propeller striking the terrain.",Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft handling/service - Towing and taxiing - Incorrect use/operation; Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Effect on equipment,Accident,45.482167,-85.780833,CESSNA,182P,Airplane,6Y3,North Fox Island Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Taxi,Completed,False,Approved by Office Director,NA,NA,5/20/2026,20-5-2026
CEN26LA226,Accident,203185,2026-06-14,Kingsford,MI,USA,NA,N3701N,EA-141,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,45.816804,-88.113931,BEECH,A36TC,Airplane,IMT,FORD,False,1,NA,False,Personal,091,Substantial,NA,GREAT LAKES AERO MARINE LLC,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/14/2026,14-6-2026
CEN26LA233,Accident,203229,2026-06-03,Gregory,MI,USA,NA,N4101M,3796,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.442083,-84.064361,BURKHART GROB FLUGZEUGBAU,G103 TWIN ASTIR,Glider,69G,Richmond Field Airport,False,0,NA,False,Instructional,091,Substantial,Visual (VMC),Sandhill Soaring Club Inc.,Landing; InitialClimb; InitialClimb; InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,6/3/2026,3-6-2026
CEN26LA240,Accident,203300,2026-06-24,Traverse City,MI,USA,NA,N96GB,TH-882,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.742599,-85.587709,BEECH,58,Airplane,TVC,CHERRY CAPITAL,False,2,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),EAGLE EQUITY INC,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/24/2026,24-6-2026
CEN25LA213,Accident,200363,2025-06-22,Clay Township,MI,USA,NA,C-GPVB,9683,False,Aviation,Aviation,Approved by Office Director,2025-08-21,NA,None,0,0,0,0,0,The pilot’s failure to maintain control of the helicopter during landing.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,42.65969,-82.621139,AIRBUS HELICOPTERS,EC130,Helicopter,PVT,Private,False,1,Turbo shaft,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,6/22/2025,22-6-2025
ERA25FA248,Accident,200409,2025-06-29,Zeeland,MI,USA,NA,N360RF,996-320-836,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,42.817542,-85.926876,ROBERT FIDLER,LANCAIR 320/360,Airplane,Z98,OTTAWA EXEC,True,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/29/2025,29-6-2025
CEN25LA239,Accident,200477,2025-07-05,Newaygo,MI,USA,NA,N71790,3217,False,Aviation,Aviation,Approved by Office Director,2026-01-09,NA,None,0,0,0,0,0,The pilot’s inadequate fuel planning and his failure to adequately monitor the fuel level during the flight which resulted in a total loss of engine power due to fuel exhaustion.,Aircraft - Fluids/misc hardware - Fluids - Fluid level; Personnel issues - Task performance - Planning/preparation - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot; Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,43.42157,-85.82534,LUSCOMBE,8A,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,7/5/2025,5-7-2025
CEN25LA241,Accident,200493,2025-07-08,Jenison,MI,USA,NA,N29342,17700825,False,Aviation,Aviation,Approved by Office Director,2025-10-30,NA,Minor,0,0,0,2,0,The pilot’s failure to maintain airplane control and clearance from trees during takeoff.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation,Accident,42.936612,-85.805401,CESSNA,177,Airplane,08C,Riverview,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,7/8/2025,8-7-2025
