NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN26LA094,Accident,202319,2026-01-16,Amery,WI,USA,NA,N79118,17257893,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,45.281293,-92.375537,CESSNA,172K,Airplane,AHH,NA,False,1,NA,False,Personal,091,Substantial,NA,OSCEOLA AEROSPORT LLC,Approach,Ongoing,False,Approved by Office Director,NA,NA,1/16/2026,16-1-2026
CEN26LA121,Accident,202482,2026-02-16,Antigo,WI,USA,NA,N2221V,14452,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,The pilot receiving instruction’s failure to maintain directional control during the landing. Contributing to the accident was the flight instructor’s delayed remedial action.,Environmental issues - Physical environment - Object/animal/substance - Contributed to outcome; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Instructor/check pilot,Accident,45.15395,-89.110617,CESSNA,140,Airplane,AIG,LANGLADE COUNTY,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),Northwoods Gateway Aviation,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,2/16/2026,16-2-2026
CEN26LA125,Accident,202503,2026-02-24,Appleton,WI,USA,NA,N46TB,12205,False,Aviation,Aviation,Approved by Office Director,2026-06-22,NA,None,0,0,0,0,0,"The pilot’s failure to maintain proper airspeed during landing and exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall and impact with the runway. Contributing to the accident was the flight instructor’s delayed remedial action.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Personnel issues - Action/decision - Action - Instructor/check pilot; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot,Accident,44.258284,-88.520686,VANS AIRCRAFT INC,RV-12IS,Airplane,ATW,Appleton International,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),Pilotsmith Flight Academy,Landing; Landing; Approach,Completed,False,Approved by Office Director,NA,NA,2/24/2026,24-2-2026
CEN26LA138,Accident,202629,2026-03-09,Solon Springs,WI,USA,NA,N61761,17264782,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,"The pilot’s loss of directional control during landing, which resulted in a runway excursion and collision with terrain.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,46.31,-91.82,CESSNA,172M,Airplane,OLG,SOLON SPRINGS MUNI,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/9/2026,9-3-2026
CEN26LA193,Accident,203035,2026-05-20,Rice Lake,WI,USA,NA,N2307V,14543,False,Aviation,Aviation,Approved by Office Director,2026-07-09,NA,None,0,0,0,0,0,The pilot’s failure to maintain directional control during landing.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,45.4923,-91.7367,CESSNA,140,Airplane,RPD,Rice Lake Regional,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,5/20/2026,20-5-2026
CEN26LA198,Accident,203061,2026-05-23,Markesan,WI,USA,NA,N114DP,20027,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,43.698431,-89.004578,COMMANDER AIRCRAFT CO,114TC,Airplane,ARV,LAKELAND/NOBLE F LEE MEML FLD,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,5/23/2026,23-5-2026
CEN26LA208,Accident,203092,2026-05-30,Amery,WI,USA,NA,N6416L,AA1A-0416,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,45.263021,-92.375478,AMERICAN AVIATION,AA-1A,Airplane,NA,NA,False,1,NA,False,Positioning,091,Substantial,Visual (VMC); Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/30/2026,30-5-2026
CEN26LA231,Accident,203218,2026-06-23,Whitewater,WI,USA,NA,N3849A,001,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,42.853554,-88.759811,BAILEY-MOYES,DRAGONFLY,Airplane,5Y3,Gutzmer's Twin Oaks Airport,True,1,NA,False,Glider tow,091,None,Visual (VMC),On File,Takeoff; Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/23/2026,23-6-2026
CEN26LA258,Accident,203415,2026-07-17,Mineral Point,WI,USA,NA,N22SZ,81381,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,42.88688,-90.236666,Vans Aircraft Inc,RV-8A,Airplane,MRJ,Iowa County Airport,True,1,NA,False,Personal,091,Substantial,Visual (VMC),Pilot,Enroute,Ongoing,False,Approved by Office Director,NA,NA,7/17/2026,17-7-2026
CEN26LA262,Accident,203431,2026-07-20,Janesville,WI,USA,NA,N933A,CE1568,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,42.62297,-89.036389,BEECH,F33A,Airplane,JVL,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/20/2026,20-7-2026
CEN26LA263,Accident,203432,2026-07-16,Baraboo,WI,USA,NA,N8606P,24-4061,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,1,0,1,0,NA,NA,Accident,43.53317,-89.771015,PIPER,PA24,Airplane,DLL,BARABOO/WISCONSIN DELLS RGNL,False,1,NA,False,Personal,091,Substantial,Instrument (IMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,7/16/2026,16-7-2026
