NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN26LA117,Accident,202444,2026-02-13,De Smet,SD,USA,NA,N5071K,348-80,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,None,0,0,0,0,0,The pilot’s failure to maintain directional control during landing.,Personnel issues - Action/decision - Info processing/decision - Not specified; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Experience/knowledge - Knowledge - Pilot,Accident,44.43227,-97.558468,BELLANCA,8GCBC,Airplane,6E5,Wilder,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,2/13/2026,13-2-2026
WPR26LA231,Accident,203235,2026-06-06,Wessington Springs,SD,USA,NA,N4186J,0309527,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.061801,-98.532415,JOSEPH DONAHUE,S-7 RANS,Airplane,4X4,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,6/6/2026,6-6-2026
CEN25LA218,Accident,200377,2025-06-19,Huron,SD,USA,NA,N6174A,36-8102016,False,Aviation,Aviation,Approved by Office Director,2025-09-05,NA,None,0,0,0,0,0,"The pilot’s exceedance of the airplane’s critical angle of attack during a low-level aerial application, which resulted in an aerodynamic stall and loss of airplane control at too low of an altitude to recover.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Info processing/decision - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,44.336183,-98.320925,PIPER,PA-36-375,Airplane,NA,NA,False,1,Reciprocating,False,Aerial application,137,Substantial,Visual (VMC),DAKOTA AIR SPRAY LLC,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,6/19/2025,19-6-2025
CEN25LA221,Accident,200399,2025-06-24,Pierre,SD,USA,NA,N107ML,402B-1250,False,Aviation,Aviation,Approved by Office Director,2025-09-05,NA,Serious,0,1,0,1,0,The pilot’s failure to maintain clearance with the power lines while maneuvering that resulted in an in-flight collision with the power lines and impact with terrain.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Attention/monitoring - Pilot,Accident,44.427415,-100.09004,AIR TRACTOR INC,AT-402B,Airplane,NA,NA,False,1,Turbo prop,False,Aerial application,091,Substantial,Visual (VMC); Visual (VMC),MIke Ogan Farms,Maneuvering,Completed,False,Approved by Office Director,NA,NA,6/24/2025,24-6-2025
CEN25FA248,Accident,200517,2025-07-12,Hot Springs,SD,USA,NA,N8186K,25163,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,43.37525,-103.37913,PIPER,PA-25,Airplane,NA,NA,False,1,NA,False,Glider tow,091,Substantial,Visual (VMC),On File,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,7/12/2025,12-7-2025
CEN25LA288,Accident,200636,2025-07-26,Brookings,SD,USA,NA,N8423H,28R-8131190,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.31,-96.82,PIPER,PA-28RT-201T,Airplane,BKX,Brookings Regional Airport,False,1,NA,False,Other work use,091,Substantial,Visual (VMC); Visual (VMC),TURBO ARROW LLC,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,7/26/2025,26-7-2025
CEN25FA289,Accident,200640,2025-07-28,New Underwood,SD,USA,NA,N9642D,22-6556,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,1,0,2,0,NA,NA,Accident,44.091652,-102.867,PIPER,PA-22-150,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,7/28/2025,28-7-2025
CEN25LA315,Accident,200759,2025-07-20,Faith,SD,USA,NA,N3443C,26486,False,Aviation,Aviation,Approved by Office Director,2025-12-04,NA,None,0,0,0,0,0,The pilot's failure to maintain directional control during the landing roll with crosswind.,Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,45.03494,-102.02052,CESSNA,170B,Airplane,D07,Faith Municipal Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,7/20/2025,20-7-2025
CEN25LA368,Accident,200953,2025-09-06,Brookings,SD,USA,NA,N1310A,CD-1105,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,3,0,NA,NA,Accident,44.304528,-96.818917,BEECH,35-C33,Airplane,BKX,NA,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,9/6/2025,6-9-2025
CEN26LA019,Accident,201859,2025-10-10,Bonilla,SD,USA,NA,N53853,908-76,False,Aviation,Aviation,Approved by Office Director,2026-01-15,NA,None,0,0,0,0,0,The pilot’s inadequate flight planning and his failure to maintain aircraft control during the precautionary off-airport landing.,Personnel issues - Task performance - Planning/preparation - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Physical environment - Terrain - Effect on operation; Environmental issues - Conditions/weather/phenomena - Light condition - Decision related to condition,Accident,44.56244,-98.46708,BELLANCA,7GCBC,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,10/10/2025,10-10-2025
