NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA075,Accident,202254,2026-01-01,Jay Em,WY,USA,NA,N56500,7371C,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,The loss of directional control and subsequent nose over due to the inadvertent engagement of the right wheel parking brake as a result of cabin floor carpeting migrating between the right brake master cylinder and parking brake locking lever.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Aircraft - Aircraft systems - Landing gear system - Malfunction,Accident,42.458961,-104.3737,MAULE,M-5-235C,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/1/2026,1-1-2026
WPR26LA083,Accident,202315,2026-01-19,Parkman,WY,USA,NA,N996NR; N996NR; N74730; N74730,11111; 11111; 10888; 10888,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,None,0,0,0,0,0,The pilots’ failure to maintain separation while conducting air work in a common operational area. Contributing to the accident was the pilots’ divided attention associated with the mission activity and unreliable radio communications.,Personnel issues - Task performance - Workload management - Pilot; Environmental issues - Task environment - Pressures/demands - Awareness of condition; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment; Personnel issues - Psychological - Attention/monitoring - Pilot; Aircraft - Aircraft systems - Communications system - Not specified; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment; Aircraft - Aircraft systems - Communications system - Not specified; Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Task environment - Pressures/demands - Awareness of condition; Personnel issues - Task performance - Workload management - Pilot,Accident,44.935309,-107.46031,ROBINSON; ROBINSON; ROBINSON; ROBINSON,R44; R44; R44; R44,Helicopter; Helicopter; Helicopter; Helicopter,NA,NA,False,1,Reciprocating; Reciprocating; Reciprocating; Reciprocating,False,Other work use; Other work use,091; 091; 091; 091,Substantial; Substantial; Substantial; Substantial,Visual (VMC),NATIVE RANGE CAPTURE SERVICES INC; NATIVE RANGE CAPTURE SERVICES INC; NATIVE RANGE CAPTURE SERVICES INC; NATIVE RANGE CAPTURE SERVICES INC,Enroute; Enroute,Completed,False,Approved by Office Director,NA,NA,1/19/2026,19-1-2026
WPR26LA084,Accident,202316,2026-01-17,Cody,WY,USA,NA,N116G,23019C,False,Aviation,Aviation,Approved by Office Director,2026-04-02,NA,None,0,0,0,0,0,The pilot's failure to maintain directional control during landing roll.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Experience/knowledge - Experience/qualifications - Pilot,Accident,44.520614,-109.0231,MAULE,M-7-235B,Airplane,KCOD,Yellowstone Regional,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/17/2026,17-1-2026
WPR26LA088,Accident,202330,2026-01-21,Alcova,WY,USA,NA,N972WY,CCX-2000-0034,False,Aviation,Aviation,Approved by Office Director,2026-04-14,NA,None,0,0,0,0,0,The pilot's excessive brake application during the landing roll resulting in a nose over.,Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Task performance - (general) - Pilot; Personnel issues - Action/decision - Action - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,42.557167,-106.70833,JORDAN VALLEY LLC,CCX-2000,Airplane,NA,PVT,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/21/2026,21-1-2026
WPR26LA095,Accident,202381,2026-01-29,Alpine,WY,USA,NA,N59SE,1004-2005,False,Aviation,Aviation,Approved by Office Director,2026-04-30,NA,Minor,0,0,0,1,0,The pilot’s inadvertent descent while operating in flat light conditions which resulted in controlled flight into terrain.,Environmental issues - Physical environment - Terrain - Contributed to outcome; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Contributed to outcome; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,43.192069,-111.05635,American Champion Aircraft,8KCAB,Airplane,46U,Alpine,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Approach; Approach,Completed,False,Approved by Office Director,NA,NA,1/29/2026,29-1-2026
WPR26LA156,Accident,202807,2026-04-10,Cody,WY,USA,NA,N453HC,001,False,Aviation,Aviation,Approved by Office Director,2026-07-15,NA,None,0,0,0,0,0,"The pilot's failure to maintain control of the airplane during the landing rollout, which resulted in a nose-over.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation,Accident,44.44318,-109.2938,Marshall Daniel R,L-21,Airplane,NA,Sheep Mountain,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/10/2026,10-4-2026
WPR26LA201,Accident,203068,2026-05-25,Cowley,WY,USA,NA,N6440L,AA1A-0440,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.912557,-108.44583,AMERICAN AVIATION,AA-1A,Airplane,U68,NA,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,5/25/2026,25-5-2026
WPR26LA209,Accident,203120,2026-06-01,Casper,WY,USA,NA,N324WY,1750,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,42.91,-106.46,CIRRUS DESIGN CORP,SR22T,Airplane,CPR,Casper/Natrona Co Intl Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute; Landing; Enroute,Ongoing,False,Approved by Office Director,NA,NA,6/1/2026,1-6-2026
WPR26LA248,Accident,203340,2026-07-03,Saratoga,WY,USA,NA,N927MD,092-07-24,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,41.443528,-106.82752,DEAN J IRVIN,KFA SAFARI XL,Airplane,SAA,Shiley Field Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/3/2026,3-7-2026
WPR26LA250,Accident,203354,2026-07-07,Buffalo,WY,USA,NA,N1097E,7AC-4629,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.378411,-106.7181,AERONCA,7AC,Airplane,BYG,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,7/7/2026,7-7-2026
