NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA059,Accident,202162,2025-12-14,Phoenix,AZ,USA,NA,N110Y; N110Y; N506AV; N506AV,3298; 3298; 9469; 9469,False,Aviation,Aviation,Approved by Office Director,2026-02-13,NA,None,0,0,0,0,0,The biplane pilot’s failure to maintain adequate clearance from the low-wing airplane while taxiing.,Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Task environment - Physical workspace - Contributed to outcome; Personnel issues - Psychological - Attention/monitoring - Pilot of other aircraft,Accident,33.688306,-112.08255,WACO; WACO; CIRRUS; CIRRUS,RNF; RNF; SR20; SR20,Airplane; Airplane; Airplane; Airplane,DVT,Phoenix Deer Valley Airport,False,1,Reciprocating; Reciprocating; Reciprocating; Reciprocating,False,Instructional; Personal,091; 091; 091; 091,Substantial; Substantial; Substantial; Substantial,Visual (VMC),On File; On File; WESTWIND SCHOOL OF AERONAUTICS PHOENIX LLC DBA; WESTWIND SCHOOL OF AERONAUTICS PHOENIX LLC DBA,Taxi; Taxi; Taxi,Completed,False,Approved by Office Director,NA,NA,12/14/2025,14-12-2025
WPR26FA074,Accident,202237,2026-01-02,Superior,AZ,USA,NA,N3502P,0346FF,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,4,0,NA,NA,Accident,33.239616,-111.12198,MD HELICOPTERS LLC,369FF,Helicopter,E81,Superior Municipal Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),FB HELICOPTER LLC,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,1/2/2026,2-1-2026
WPR26LA077,Accident,202256,2026-01-05,Coolidge,AZ,USA,NA,N7235X,15059335,False,Aviation,Aviation,Approved by Office Director,2026-03-19,NA,Minor,0,0,1,1,0,The pilot's failure to maintain clearance from transmission wires. Contributing to the accident was the pilot’s partially obscured vision due to sun glare.,Personnel issues - Task performance - Planning/preparation - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Effect on personnel,Accident,32.936024,-111.42647,CESSNA,150A,Airplane,P08,Coolidge Municipal Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach; Landing,Completed,False,Approved by Office Director,NA,NA,1/5/2026,5-1-2026
WPR26LA078,Accident,202289,2026-01-07,Prescott,AZ,USA,NA,N6010E,D-5942,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,34.654763,-112.41918,BEECH,K35,Airplane,PRC,PRESCOTT RGNL/ERNEST A LOVE FLD,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,1/7/2026,7-1-2026
WPR26LA080,Accident,202294,2026-01-13,Prescott,AZ,USA,NA,N370AE,AC-506,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,34.649766,-112.42447,FAIRCHILD,SA227-AC,Airplane,PRC,PRESCOTT RGNL/ERNEST A LOVE FLD,False,2,NA,False,Positioning,135,Substantial,Visual (VMC),AMERIFLIGHT LLC,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,1/13/2026,13-1-2026
WPR26LA081,Accident,202300,2026-01-14,Kingman,AZ,USA,NA,N7783U,17251783,False,Aviation,Aviation,Approved by Office Director,2026-04-16,NA,None,0,0,0,0,0,"The pilot’s failure to use a pre-takeoff checklist, which resulted in the fuel selector being in the off position, and subsequent loss of engine power during takeoff.",Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft systems - Fuel system - Inadequate inspection,Accident,35.34078,-114.03767,CESSNA,172E,Airplane,PVT,Private,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,1/14/2026,14-1-2026
WPR26LA092,Accident,202355,2026-01-21,Scottsdale,AZ,USA,NA,N505AF,28020005,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,"The student pilot’s failure to properly adjust their seat and failure to set the parking brake before engine start, which resulted in a collision with parked vehicles.",Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Action/decision - Action - Pilot,Accident,33.620107,-111.91849,PIPER AIRCRAFT INC,PA-28-181,Airplane,SDL,Scottsdale Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),American Flyers,Standing; Standing,Completed,False,Approved by Office Director,NA,NA,1/21/2026,21-1-2026
WPR26FA097,Accident,202392,2026-02-05,Prescott,AZ,USA,NA,N967WM,967,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,34.701156,-112.37272,SOCATA,TB21,Airplane,PRC,Prescott Regional / Ernest A Love Field Airport,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),Cameron English,Approach,Ongoing,False,Approved by Office Director,NA,NA,2/5/2026,5-2-2026
WPR26FA098,Accident,202393,2026-02-05,Flagstaff,AZ,USA,NA,N56AZ,53616,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,35.194697,-111.67342,BELL,407,Helicopter,NA,NA,False,1,NA,False,Public aircraft - state,PUBU,Destroyed,Visual (VMC); Visual (VMC),STATE OF ARIZONA DEPARTMENT OF PUBLIC SAFETY,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,2/5/2026,5-2-2026
CEN26FA109,Accident,202405,2026-02-06,Shawmut,AZ,USA,NA,N35RR,T202107028,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,1,0,2,0,NA,NA,Accident,32.976137,-112.39103,ROBERT G ELVES,TARRAGON (TARR),Airplane,NA,NA,True,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,2/6/2026,6-2-2026
