NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA093,Accident,202297,2026-01-13,Ocoee,TN,USA,NA,N34959,17702116,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,1,1,0,NA,NA,Accident,35.10404,-84.674966,CESSNA,177,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,1/13/2026,13-1-2026
ERA26LA099,Accident,202356,2026-01-19,Madisonville,TN,USA,NA,N88WL,02210165,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,"The pilot’s failure to compensate for gusty crosswind conditions during the landing roll, which resulted in a loss of control and subsequent runway excursion.",Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,35.544948,-84.380766,FRANKEWICH WALTER,S-21 OUTBOUND,Airplane,MNV,MONROE COUNTY,True,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/19/2026,19-1-2026
ERA26LA127,Accident,202497,2026-02-24,Arno,TN,USA,NA,N85RW,28-7715147,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,35.809761,-86.706258,PIPER,PA-28-151,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),JKG LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,2/24/2026,24-2-2026
ERA26LA128,Accident,202502,2026-02-12,Knoxville,TN,USA,NA,N1988L,M-1842,False,Aviation,Aviation,Approved by Office Director,2026-06-22,NA,Minor,0,0,1,1,0,"The pilot’s failure to maintain directional control of the airplane during the landing roll, which resulted in a runway excursion and collision with a ditch.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,35.964032,-83.873891,BEECH,C23,Airplane,DKX,KNOXVILLE DOWNTOWN ISLAND,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,2/12/2026,12-2-2026
ERA26FA165,Accident,202813,2026-04-13,New Market,TN,USA,NA,N2063G,TH-1002,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,36.112378,-83.616657,BEECH,58,Airplane,NA,NA,False,2,NA,False,Instructional,091,Destroyed,Visual (VMC),On File,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,4/13/2026,13-4-2026
ERA26LA194,Accident,202916,2026-04-30,Chapmansboro,TN,USA,NA,N409AE,52413,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,None,0,0,0,0,0,"Failure of the volunteer fire department personnel to properly monitor and secure a stretcher, which resulted in it rolling into the helicopter’s tail rotor.",Personnel issues - Psychological - Attention/monitoring - Emergency services personnel,Accident,36.340755,-87.16658,BELL HELICOPTER TEXTRON CANADA,206L-4,Helicopter,NA,NA,False,1,Turbo shaft,False,Other work use,135,Substantial,Visual (VMC),On File,Standing,Completed,False,Approved by Office Director,NA,NA,4/30/2026,30-4-2026
ERA26FA241,Accident,203195,2026-06-17,Morrison,TN,USA,NA,N7637V,177RG0898,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,0,0,2,0,NA,NA,Accident,35.620806,-85.910483,CESSNA,177RG,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Maneuvering; Takeoff; Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/17/2026,17-6-2026
ERA26LA255,Accident,203294,2026-06-30,Lafayette,TN,USA,NA,N6814H,17265594,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,36.530075,-86.027083,CESSNA,172M,Airplane,3M7,LAFAYETTE MUNI,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/30/2026,30-6-2026
ERA26LA257,Accident,203308,2026-07-02,Lafayette,TN,USA,NA,N127DC,3802,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,36.542544,-85.972826,CIRRUS DESIGN CORP,SR22,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,7/2/2026,2-7-2026
ERA25LA222,Accident,200284,2025-06-08,Tullahoma,TN,USA,NA,N166DH,66,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,6,0,NA,NA,Accident,35.380125,-86.246778,DEHAVILLAND,DHC-6 TWIN OTTER,Airplane,THA,TULLAHOMA RGNL/WM NORTHERN FLD,False,2,NA,False,Skydiving,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/8/2025,8-6-2025
