NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA072,Accident,202221,2025-12-23,Yacolt,WA,USA,NA,N186BG,SD75-11850,False,Aviation,Aviation,Approved by Office Director,2026-04-14,NA,None,0,0,0,0,0,A loss of engine power for undetermined reasons.,Aircraft - Aircraft power plant - Engine (reciprocating) - Unknown/Not determined,Accident,45.873399,-122.4958,ZENITH,750,Airplane,WA87,Parkside Airpark,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Completed,False,Approved by Office Director,NA,NA,12/23/2025,23-12-2025
WPR26LA090,Accident,202343,2026-01-17,Dewey,WA,USA,NA,N48X,560,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,48.438458,-122.61397,LAKE,LA-4-200,Airplane,NA,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,1/17/2026,17-1-2026
WPR26LA112,Accident,202580,2026-03-01,Snohomish,WA,USA,NA,N1850N; N1850N,ME-429; ME-429,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,The flight instructor’s inadequate supervision of a dual student who attempted a go-around using one engine which resulted in a loss of control and impact with the ground.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot; Personnel issues - Action/decision - Info processing/decision - Pilot; Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot,Accident,47.904868,-122.10274,BEECH; BEECH,76; 76,Airplane; Airplane,S43,Harvey Field,False,2,Reciprocating; Reciprocating,False,Instructional,091; 091,Substantial; Substantial,Visual (VMC),SNOHOMISH FLYING SERVICE INC; SNOHOMISH FLYING SERVICE INC,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/1/2026,1-3-2026
WPR26LA136,Accident,202689,2026-03-22,Chehalis,WA,USA,NA,N163TW,16200230,False,Aviation,Aviation,Approved by Office Director,2026-06-25,NA,None,0,0,0,0,0,"The pilot’s improper recovery from a bounced landing, which resulted in a tail strike.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,46.677,-122.983,CESSNA AIRCRAFT CO,162,Airplane,CLS,CHEHALIS-CENTRALIA,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),RAINIER FLIGHT SERVICE LLC,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/22/2026,22-3-2026
WPR26LA142,Accident,202716,2026-03-28,Spanaway,WA,USA,NA,N3484M,12-2080,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,None,0,0,0,0,0,"The pilot’s excessive application of brakes, which resulted in the airplane tipping forward onto its nose.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation,Accident,47.070389,-122.37108,PIPER,PA-12,Airplane,3B8,SHADY ACRES,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,3/28/2026,28-3-2026
WPR26LA163,Accident,202855,2026-04-18,Auburn,WA,USA,NA,N741TJ,30-477,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,47.29146,-122.23539,PIPER,PA30,Airplane,S50,NA,False,2,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,4/18/2026,18-4-2026
WPR26LA178,Accident,202953,2026-04-25,Everett,WA,USA,NA,N162HA,16200035,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,47.907318,-122.28209,CESSNA,162,Airplane,PAE,SEATTLE PAINE FLD INTL,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),206 AVIATION LLC,Landing,Ongoing,False,Approved by Office Director,NA,NA,4/25/2026,25-4-2026
WPR26LA183,Accident,202974,2026-05-12,Quilcene,WA,USA,NA,N588C,108-3588,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,47.9222,-122.88975,STINSON,108-3,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/12/2026,12-5-2026
WPR26LA203,Accident,203101,2026-05-23,Soap Lake,WA,USA,NA,N157AJ,17.10.018,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,47.3884,-119.52208,PZL-SWIDNIK,PW-5,Glider,None,In flight about 5.5 mile north of EPH,False,0,NA,False,Personal,091,Substantial,Visual (VMC),PUGET SOUND SOARING ASSOCIATION,Enroute; Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/23/2026,23-5-2026
WPR26LA205,Accident,203104,2026-05-29,Shelton,WA,USA,NA,N661WA,208B0661,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,1,0,NA,NA,Accident,47.233556,-123.14755,CESSNA,208B,Airplane,SHN,SANDERSON FLD,False,1,NA,False,Skydiving,091,Substantial,Visual (VMC),KAPOWSIN AIR SPORTS LTD,Approach,Ongoing,False,Approved by Office Director,NA,NA,5/29/2026,29-5-2026
