NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA097,Accident,202340,2026-01-22,North Augusta,SC,USA,NA,N105AC,580316D,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,33.626492,-81.929363,HUGHES,369,Helicopter,NA,NA,False,1,NA,False,External load,133,Substantial,Visual (VMC),AGRICULTURAL AIR SERVICES LLC,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,1/22/2026,22-1-2026
ERA26LA104,Accident,202378,2026-01-28,Gantt,SC,USA,NA,N67WJ,15074915,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,None,0,0,0,0,0,"The student pilot’s improper landing flare, which resulted in a bounced landing, and a nose landing gear collapse.",Personnel issues - Action/decision - Action - Student/instructed pilot; Aircraft - Aircraft systems - Landing gear system - Capability exceeded,Accident,34.757123,-82.377063,CESSNA,150L,Airplane,GYH,DONALDSON FLD,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),Pivotal Aviation,Landing,Completed,False,Approved by Office Director,NA,NA,1/28/2026,28-1-2026
ERA26FA106,Accident,202401,2026-02-06,Lexington,SC,USA,NA,N705CD,0005,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,1,0,2,0,NA,NA,Accident,33.963946,-81.350521,CIRRUS DESIGN CORP,SR22,Airplane,SC99,Whiteplains Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),LEARJETJOHN FLYING CLUB LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,2/6/2026,6-2-2026
ERA26LA132,Accident,202567,2026-02-28,Bennettsville,SC,USA,NA,N7864G,17259564,False,Aviation,Aviation,Approved by Office Director,2026-06-17,NA,Minor,0,0,0,1,0,The pilot’s failure to maintain clearance from trees on takeoff from a rural road.,Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,34.735598,-79.670647,CESSNA,172L,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff,Completed,False,Approved by Office Director,NA,NA,2/28/2026,28-2-2026
ERA26LA145,Accident,202634,2026-03-10,Whitmire,SC,USA,NA,N4832W,14162,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,1,1,2,0,NA,NA,Accident,34.56084,-81.640528,ROCKWELL INTERNATIONAL,114,Airplane,None,Field,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Enroute; Landing,Ongoing,False,Approved by Office Director,NA,NA,3/10/2026,10-3-2026
ERA26LA154,Accident,202727,2026-03-21,Saluda,SC,USA,NA,N15VM,D-9936,False,Aviation,Aviation,Approved by Office Director,2026-06-17,NA,Minor,0,0,0,2,0,"The pilot’s failure to maintain control of the airplane during an aborted landing, which resulted in a runway excursion, collision with a fence, and a hard landing .",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,33.927456,-81.793694,BEECH,V35,Airplane,6J4,Saluda County Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/21/2026,21-3-2026
ERA26LA155,Accident,202737,2026-03-29,Greenville,SC,USA,NA,N2333R,28-5491,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,None,0,0,0,0,0,An in-flight collision with a bird during cruise flight.,Environmental issues - Physical environment - Object/animal/substance - Effect on equipment,Accident,34.848267,-82.348051,PIPER,PA-28-180,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Completed,False,Approved by Office Director,NA,NA,3/29/2026,29-3-2026
ERA26LA157,Accident,202744,2026-03-31,Mount Pleasant,SC,USA,NA,N778WT,2290,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,None,0,0,0,0,0,"The airplane’s encounter with uneven terrain during takeoff, which resulted in a runway excursion and impact with water.",Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Ability to respond/compensate,Accident,32.823786,-79.806749,CIRRUS DESIGN CORP,SR22T,Airplane,SC65,RAVEN'S RUN,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,3/31/2026,31-3-2026
WPR26FA160,Accident,202841,2026-04-17,Union,SC,USA,NA,N1151H,24-1225,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,4,0,0,4,0,NA,NA,Accident,34.682317,-81.647001,MOONEY,M20J,Airplane,35A,"UNION COUNTY, TROY SHELTON FLD",False,1,NA,False,Personal,091,Substantial,Visual (VMC),MOONEY N1151H LLC,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,4/17/2026,17-4-2026
ERA26LA199,Accident,202950,2026-04-20,Greenwood,SC,USA,NA,N27CU,29058,False,Aviation,Aviation,Approved by Office Director,2026-06-17,NA,None,0,0,0,0,0,"The glider pilot’s encounter with a strong sink/loss of lift, which resulted in a forced landing to unsuitable terrain.",Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Not specified; Environmental issues - Physical environment - Terrain - Contributed to outcome; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation,Accident,34.130794,-82.162831,ALEXANDER SCHLEICHER GMBH & CO,ASW 27-18,Glider,NA,NA,False,0,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Enroute; EmergencyDescent,Completed,False,Approved by Office Director,NA,NA,4/20/2026,20-4-2026
